order_id,order_date,customer_id,product_id,quantity,unit_price,discount,region,channel
ORD002599,2024-01-30,CUS00060,PRD0011,26,841.09,0.2,East,Wholesale
ORD002600,2022-01-02,CUS00022,PRD0045,44,879.57,0.05,South,Retail
ORD002601,2022-05-02,CUS00003,PRD0029,37,142.81,0.1,South,Direct
ORD002602,2023-10-17,CUS00029,PRD0049,4,460.94,0,East,Retail
ORD002603,2023-06-16,CUS00113,PRD0047,23,127.66,0.2,Central,Wholesale
ORD002604,2022-07-24,CUS00196,PRD0003,3,36.68,0.15,West,Retail
ORD002605,2023-12-26,CUS00182,PRD0009,36,547.76,0,Central,Wholesale
ORD002606,2022-04-09,CUS00003,PRD0042,15,10.58,0,West,Wholesale
ORD002607,2023-02-21,CUS00177,PRD0044,20,286.94,0,Central,Online
ORD002608,2023-03-16,CUS00110,PRD0001,9,580.68,0,North,Wholesale
ORD002609,2022-07-12,CUS00057,PRD0005,20,147.63,0.2,East,Retail
ORD002610,2024-02-05,CUS00176,PRD0035,49,612.25,0.05,Central,Wholesale
ORD002611,2022-03-10,CUS00016,PRD0010,25,612.95,0,West,Direct
ORD002612,,CUS00147,PRD0037,1,644.93,0,West,Online
ORD002613,2024-09-04,CUS00068,PRD0005,46,218.06,0.15,North,Retail
ORD002614,2023-03-23,CUS00170,PRD0031,45,-99.99,0.05,South,Wholesale
ORD002615,2022-02-12,CUS00001,PRD0020,24,214.0,0.05,West,Direct
ORD002616,2023-11-03,CUS00003,PRD0030,11,11.17,0.1,South,Retail
ORD002617,2024-10-07,CUS00055,PRD0041,1,25.46,0,West,Wholesale
ORD002618,2023-08-09,CUS00028,PRD0017,26,263.99,0.05,West,Wholesale
ORD002619,2025-09-16,CUS00147,PRD0012,41,692.22,0.05,South,Retail
ORD002620,2022-02-01,CUS00189,PRD0015,7,289.38,0,North,Online
ORD002621,2023-12-31,CUS00063,PRD0042,27,20.23,0,North,Direct
ORD002622,2022-08-27,CUS00023,PRD0033,1,377.51,0.05,West,Direct
ORD002623,2022-01-14,CUS00073,PRD0029,9,89.48,0.2,East,Direct
ORD002624,2025-01-17,CUS00116,PRD0022,37,296.81,0.2,East,Retail
ORD002625,2024-05-17,CUS00080,PRD0006,48,541.34,0.2,South,Direct
ORD002626,2025-10-06,CUS00046,PRD0003,16,31.1,0.15,North,Retail
ORD002627,2022-06-09,CUS00066,PRD0030,34,11.11,0.05,West,Direct
ORD002628,2024-06-30,CUS00030,PRD0002,9,777.3,0,North,Wholesale
ORD002629,2022-01-13,CUS00047,PRD0011,49,620.57,0.2,South,Direct
ORD002630,2025-09-14,CUS00044,PRD0045,7,887.56,0.2,North,Wholesale
ORD002631,2024-09-28,CUS00186,PRD0034,34,274.41,0.2,North,Wholesale
ORD002632,2024-10-27,CUS00112,PRD0037,7,352.13,0,South,Wholesale
ORD002633,2023-10-03,CUS00146,PRD0022,6,260.71,0.2,West,Direct
ORD002634,2025-02-12,CUS00133,PRD0011,7,878.98,0.15,North,Online
ORD002635,2024-09-07,CUS00137,PRD0049,22,508.74,0.05,Central,Retail
ORD002636,2022-11-13,CUS00131,PRD0005,25,218.17,0.2,Central,Direct
ORD002637,2023-09-29,CUS00014,PRD0012,18,794.13,0.1,North,Retail
ORD002638,2022-01-03,CUS00014,PRD0011,31,888.92,0.05,South,Retail
ORD002639,2022-10-05,CUS00170,PRD0040,9,102.73,0.05,South,Online
ORD002640,2023-07-25,CUS00168,PRD0017,18,253.63,0.15,South,Retail
ORD002641,2022-05-16,CUS00108,PRD0048,48,483.37,0,East,Retail
ORD002642,2022-09-19,CUS00010,PRD0045,9,440.49,0,South,Online
ORD002643,2023-03-25,CUS00034,PRD0018,45,1021.0,0.05,South,Direct
ORD002644,2023-05-15,CUS00096,PRD0032,9,316.87,0,South,Online
ORD002645,2024-05-05,CUS00086,PRD0050,33,218.36,0,North,Direct
ORD002646,2023-12-07,CUS00184,PRD0017,1,330.63,0,Central,Retail
ORD002647,2025-04-12,CUS00025,PRD0029,23,108.03,0.15,Central,Retail
ORD002648,2025-08-27,CUS00042,PRD0009,44,667.92,0,Central,Online
ORD002649,2024-08-19,CUS00077,PRD0027,44,404.75,0,West,Online
ORD002650,2022-09-02,CUS00008,PRD0011,34,813.11,0.05,East,Retail
ORD002651,2025-06-23,CUS00100,PRD0048,18,396.9,0,West,Retail
ORD002652,2024-05-09,CUS00125,PRD0010,13,943.08,0,North,Online
ORD002653,2024-03-16,CUS00118,PRD0024,24,861.53,0.15,North,Direct
ORD002654,2025-03-14,CUS00132,PRD0015,10,381.71,0,West,Wholesale
ORD002655,2023-06-06,CUS00077,PRD0024,38,637.6,0.1,North,Direct
ORD002656,2025-05-23,CUS00198,PRD0028,13,584.02,0.1,South,Retail
ORD002657,2025-08-18,CUS00155,PRD0037,1,463.69,0.1,West,Retail
ORD002658,2022-10-03,CUS00112,PRD0030,11,9.56,0.15,North,Online
ORD002659,2024-04-21,CUS00171,PRD0019,17,992.31,0.05,South,Wholesale
ORD002660,2025-10-11,CUS00039,PRD0042,21,16.45,0.1,North,Online
ORD002661,2022-07-20,CUS00190,PRD0035,39,791.67,0.2,Central,Direct
ORD002662,2025-12-27,CUS00022,PRD0010,47,988.62,0.1,Central,Direct
ORD002663,2023-05-06,CUS00035,PRD0017,36,286.7,0.1,East,Direct
ORD002664,2024-01-17,CUS00137,PRD0012,43,833.34,0,South,Retail
ORD002665,2025-11-13,CUS00062,PRD0016,13,414.6,0,North,Online
ORD002666,2024-10-19,CUS00104,PRD0046,43,898.81,0.2,North,Wholesale
ORD002667,2025-11-13,CUS00145,PRD0047,30,81.97,0.15,East,Direct
ORD002668,2025-12-29,CUS00185,PRD0022,26,304.21,0.2,East,Wholesale
ORD002669,2024-01-30,CUS00145,PRD0013,16,822.11,0.15,West,Wholesale
ORD002670,2024-10-26,CUS00098,PRD0026,47,676.09,0.2,North,Direct
ORD002671,2022-12-29,CUS00088,PRD0014,9,339.06,0,East,Wholesale
ORD002672,2023-11-12,CUS00159,PRD0002,1,700.72,0.2,East,Online
ORD002673,2022-10-20,CUS00083,PRD0022,26,196.15,0.2,East,Direct
ORD002674,2022-08-20,CUS00062,PRD0026,29,632.43,0.05,North,Direct
ORD002675,2022-09-01,CUS00069,PRD0018,24,581.69,0.2,South,Direct
ORD002676,2025-09-29,CUS00068,PRD0008,19,122.85,0,Central,Retail
ORD002677,2022-08-27,CUS00078,PRD0016,11,600.88,0.15,East,Wholesale
ORD002678,2025-03-06,CUS00106,PRD0014,4,304.3,0.15,South,Direct
ORD002679,2022-03-03,CUS00137,PRD0015,44,241.54,0,North,Direct
ORD002680,2022-09-04,CUS00021,PRD0034,11,280.23,0.05,East,Direct
ORD002681,2023-10-14,CUS00041,PRD0006,36,910.04,0.1,South,Wholesale
ORD002682,2024-11-01,CUS00118,PRD0043,12,708.4,0.15,East,Wholesale
ORD002683,2022-04-10,CUS00029,PRD0044,44,292.22,0.15,West,Retail
ORD002684,2025-11-17,CUS00136,PRD0042,42,21.01,0,West,Wholesale
ORD002685,2024-08-05,CUS00116,PRD0048,15,472.56,0.15,South,Direct
ORD002686,2023-02-04,CUS00120,PRD0026,27,828.53,0.05,North,Online
ORD002687,2025-07-12,CUS00180,PRD0018,42,1006.69,0,East,Retail
ORD002688,2024-01-23,CUS00084,PRD0029,5,145.26,0,Central,Online
ORD002689,2025-10-29,CUS00046,PRD0003,10,25.56,0.15,South,Online
ORD002690,2022-09-03,CUS00109,PRD0020,30,157.83,0.05,North,Wholesale
ORD002691,2023-03-22,CUS00196,PRD0015,45,444.55,0,West,Online
ORD002692,2022-09-07,CUS00051,PRD0032,3,473.61,0.05,West,Wholesale
ORD002693,2022-12-27,CUS00185,PRD0023,34,953.64,0.15,North,Retail
ORD002694,2023-12-06,CUS00033,PRD0037,32,570.77,0.05,East,Wholesale
ORD002695,2022-12-13,CUS00039,PRD0043,16,946.13,0.05,West,Retail
ORD002696,2025-05-30,CUS00045,PRD0045,34,726.39,0.2,North,Wholesale
ORD002697,2023-12-27,CUS00058,PRD0024,45,1151.31,0.05,South,Retail
ORD002698,2022-03-13,CUS00121,PRD0028,33,599.71,0.1,West,Online
ORD002699,2024-11-13,CUS00048,PRD0004,30,489.02,0,West,Direct
ORD002700,2024-02-20,CUS00010,PRD0008,11,111.69,0.05,North,Online
ORD002701,2023-12-27,CUS00166,PRD0032,26,258.92,0,Central,Retail
ORD002702,2025-12-17,CUS00023,PRD0036,41,690.05,0.05,West,Direct
ORD002703,2024-04-04,CUS00123,PRD0046,35,861.78,0.1,South,Wholesale
ORD002704,2023-03-06,CUS00056,PRD0029,9,131.27,0.05,South,Retail
ORD002705,2025-07-23,CUS00028,PRD0011,33,995.49,0,Central,Wholesale
ORD002706,2025-10-04,CUS00190,PRD0017,23,481.36,0.2,Central,Retail
ORD002707,2023-01-01,CUS00188,PRD0046,44,889.22,0.05,East,Direct
ORD002708,2023-03-09,CUS00096,PRD0004,40,431.24,0.1,North,Direct
ORD002709,2023-05-17,CUS00018,PRD0016,41,615.05,0.15,North,Online
ORD002710,2022-08-03,CUS00061,PRD0018,32,724.46,0.1,North,Direct
ORD002711,2022-09-07,CUS00168,PRD0043,36,729.54,0.1,Central,Wholesale
ORD002712,2023-03-27,CUS00199,PRD0010,43,592.6,0,West,Retail
ORD002713,2025-09-21,CUS00103,PRD0026,33,817.76,0.1,South,Direct
ORD002714,2023-07-21,CUS00122,PRD0043,5,759.07,0.1,North,Wholesale
ORD002715,2025-07-06,CUS00169,PRD0021,5,503.01,0.05,North,Wholesale
ORD002716,2022-05-28,CUS00020,PRD0006,47,668.56,0.1,Central,Wholesale
ORD002717,2025-10-05,CUS00024,PRD0022,2,239.13,0.2,Central,Direct
ORD002718,2024-07-12,CUS00141,PRD0038,38,1152.82,0.1,West,Wholesale
ORD002719,2022-02-07,CUS00065,PRD0012,1,452.2,0.05,South,Direct
ORD002720,2025-08-28,CUS00128,PRD0011,5,858.82,0.2,North,Retail
ORD002721,2022-05-31,CUS00052,PRD0047,10,109.15,0.1,Central,Retail
ORD002722,2024-08-05,CUS00137,PRD0049,40,435.44,0.15,Central,Direct
ORD002723,2023-03-18,CUS00019,PRD0026,34,495.25,0.15,South,Direct
ORD002724,2025-05-17,CUS00198,PRD0032,15,448.83,0,South,Retail
ORD002725,2024-07-31,CUS00087,PRD0029,44,123.31,0,Central,Direct
ORD002726,2025-07-29,CUS00054,PRD0042,23,16.33,0.05,Central,Wholesale
ORD002727,2023-11-05,CUS00080,PRD0013,6,665.06,0.15,South,Online
ORD002728,2023-01-08,CUS00060,PRD0033,38,511.93,0.1,North,Retail
ORD002729,2023-12-22,CUS00007,PRD0003,38,29.15,0,East,Direct
ORD002730,2025-08-03,CUS00117,PRD0025,19,589.13,0.2,East,Direct
ORD002731,2024-05-11,CUS00144,PRD0001,1,790.37,0.05,West,Direct
ORD002732,2024-10-13,CUS00103,PRD0020,43,175.32,0.15,East,Direct
ORD002733,2024-05-09,CUS00052,PRD0038,20,829.77,0,West,Wholesale
ORD002734,2023-11-09,CUS00009,PRD0028,3,716.91,0.1,North,Direct
ORD002735,2024-08-21,CUS00051,PRD0016,45,446.91,0.05,North,Direct
ORD002736,2024-08-09,CUS00113,PRD0018,40,816.79,0.05,North,Online
ORD002737,2025-03-11,CUS00179,PRD0041,23,29.82,0.05,West,Retail
ORD002738,2025-04-30,CUS00120,PRD0021,45,483.5,0.1,North,Retail
ORD002739,2022-11-26,CUS00119,PRD0024,11,825.16,0.2,West,Retail
ORD002740,2025-06-11,CUS00075,PRD0028,6,543.24,0.1,Central,Wholesale
ORD002741,2025-09-08,CUS00112,PRD0040,19,111.08,0.15,South,Wholesale
ORD002742,2023-09-22,CUS00182,PRD0022,19,296.72,0.05,East,Online
ORD002743,2025-05-20,CUS00151,PRD0020,26,218.4,0.2,South,Retail
ORD002744,2025-03-30,CUS00116,PRD0046,17,955.22,0.1,East,Retail
ORD002745,2022-02-05,CUS00135,PRD0037,27,624.29,0.1,Central,Retail
ORD002746,2024-10-22,CUS00108,PRD0010,38,726.09,0.1,South,Direct
ORD002747,2025-08-08,CUS00198,PRD0047,37,127.99,0.2,Central,Wholesale
ORD002748,2025-03-15,CUS00115,PRD0007,7,217.24,0,South,Online
ORD002749,2024-09-07,CUS00084,PRD0045,31,517.48,0,East,Wholesale
ORD002750,2024-01-29,CUS00087,PRD0013,46,775.08,0.15,West,Retail
ORD002751,2022-03-29,CUS00078,PRD0050,16,136.12,0,East,Direct
ORD002752,2025-06-05,CUS00058,PRD0020,5,185.6,0.05,Central,Online
ORD002753,2022-08-07,CUS00035,PRD0002,48,511.41,0.1,North,Retail
ORD002754,2023-12-31,CUS00136,PRD0047,22,123.07,0.15,Central,Direct
ORD002755,2022-01-05,CUS00143,PRD0013,22,803.07,0.15,West,Online
ORD002756,2025-12-16,CUS00093,PRD0037,5,530.36,0.1,Central,Wholesale
ORD002757,2024-03-05,CUS00057,PRD0013,21,757.34,0.15,North,Online
ORD002758,2022-04-09,CUS00053,PRD0015,36,436.76,0.1,East,Retail
ORD002759,2022-03-10,CUS00064,PRD0013,11,1122.06,0.05,South,Wholesale
ORD002760,2023-03-02,CUS00168,PRD0030,17,10.45,0.15,North,Online
ORD002761,2024-05-01,CUS00130,PRD0020,29,164.33,0.2,West,Online
ORD002762,2025-12-26,CUS00182,PRD0003,42,39.76,0.1,South,Wholesale
ORD002763,2025-09-01,CUS00023,PRD0025,4,826.17,0.05,West,Direct
ORD002764,2022-03-18,CUS00078,PRD0019,17,517.99,0.05,South,Wholesale
ORD002765,2022-04-07,CUS00042,PRD0004,35,357.65,0.1,South,Wholesale
ORD002766,2023-11-21,CUS00187,PRD0028,12,583.72,0.15,South,Retail
ORD002767,2023-04-24,CUS00003,PRD0013,10,676.71,0.2,South,Online
ORD002768,2023-03-18,CUS00053,PRD0009,37,495.03,0,North,Retail
ORD002769,2024-08-17,CUS00113,PRD0002,17,548.89,0.15,North,Online
ORD002770,2022-01-22,CUS00113,PRD0043,30,-99.99,0.1,West,Retail
ORD002771,2023-10-08,CUS00064,PRD0050,40,181.9,0.1,North,Retail
ORD002772,2022-06-10,CUS00045,PRD0018,14,858.89,0,South,Wholesale
ORD002773,2023-07-09,CUS00184,PRD0032,2,270.27,0.05,South,Online
ORD002774,2025-04-05,CUS00190,PRD0009,30,577.98,0,North,Online
ORD002775,2023-08-23,CUS00014,PRD0030,11,14.1,0.05,East,Online
ORD002776,2023-06-15,CUS00170,PRD0029,47,136.01,0.15,Central,Direct
ORD002777,2025-08-08,CUS00163,PRD0047,7,117.04,0.15,West,Wholesale
ORD002778,2023-01-10,CUS00068,PRD0017,40,335.16,0.2,North,Direct
ORD002779,2024-06-21,CUS00040,PRD0024,15,1013.2,0.2,West,Retail
ORD002780,2022-11-15,CUS00082,PRD0022,5,252.85,0.05,Central,Online
ORD002781,2024-03-18,CUS00195,PRD0038,22,1030.26,0.15,Central,Wholesale
ORD002782,2023-05-22,CUS00125,PRD0046,33,602.33,0.05,South,Retail
ORD002783,2022-07-24,CUS00034,PRD0029,5,117.15,0.05,North,Online
ORD002784,2022-03-27,CUS00061,PRD0004,30,345.73,0.2,East,Direct
ORD002785,2024-07-19,CUS00013,PRD0048,43,416.68,0,West,Wholesale
ORD002786,2025-05-10,CUS00039,PRD0045,41,452.69,0.05,East,Online
ORD002787,2025-11-23,CUS00091,PRD0038,40,1144.88,0.1,South,Wholesale
ORD002788,2024-10-08,CUS00027,PRD0048,49,490.28,0,South,Retail
ORD002789,2023-05-27,CUS00057,PRD0010,25,1156.82,0.1,Central,Direct
ORD002790,2022-11-03,CUS00037,PRD0012,24,499.73,0.1,North,Direct
ORD002791,2025-04-25,CUS00166,PRD0012,21,597.84,0.1,West,Retail
ORD002792,2023-02-05,CUS00052,PRD0013,1,1065.2,0.2,East,Wholesale
ORD002793,2024-10-25,CUS00133,PRD0020,2,194.33,0.1,West,Wholesale
ORD002794,2022-01-22,CUS00096,PRD0001,2,577.55,0.05,Central,Direct
ORD002795,2025-06-07,CUS00197,PRD0050,23,185.68,0,East,Retail
ORD002796,2025-12-08,CUS00047,PRD0044,17,254.65,0.2,West,Direct
ORD002797,2023-10-11,CUS00107,PRD0041,11,31.67,0.2,South,Wholesale
ORD002798,2023-10-16,CUS00044,PRD0012,32,632.54,0.15,South,Wholesale
ORD002799,2024-03-28,CUS00090,PRD0037,27,372.6,0,Central,Online
ORD002800,2025-09-01,CUS00095,PRD0010,9,1096.21,0,Central,Retail
ORD002801,2023-10-23,CUS00197,PRD0010,8,958.92,0,West,Retail
ORD002802,2025-09-23,CUS00180,PRD0003,21,28.96,0.1,Central,Direct
ORD002803,2025-08-15,CUS00105,PRD0015,30,319.52,0.05,South,Wholesale
ORD002804,2024-06-02,CUS00097,PRD0043,12,993.88,0,North,Wholesale
ORD002805,2025-08-16,CUS00172,PRD0043,33,696.52,0,Central,Wholesale
ORD002806,2023-04-02,CUS00168,PRD0007,47,207.11,0,Central,Online
ORD002807,2025-12-13,CUS00041,PRD0003,35,32.22,0.05,North,Online
ORD002808,2022-06-06,CUS00096,PRD0012,7,815.65,0.05,East,Online
ORD002809,2025-01-17,CUS00107,PRD0046,10,662.56,0.15,Central,Direct
ORD002810,2025-04-08,CUS00029,PRD0026,1,630.3,0,Central,Wholesale
ORD002811,2023-09-26,CUS00079,PRD0017,4,370.84,0.15,South,Online
ORD002812,2024-10-26,CUS00128,PRD0003,12,46.29,0.2,West,Direct
ORD002813,2024-03-05,CUS00164,PRD0016,34,614.63,0.1,West,Wholesale
ORD002814,2025-05-05,CUS00112,PRD0026,50,863.1,0,South,Retail
ORD002815,2022-10-16,CUS00184,PRD0019,8,829.62,0.2,West,Retail
ORD002816,2023-09-18,CUS00177,PRD0012,12,459.05,0,North,Online
ORD002817,2023-03-21,CUS00029,PRD0019,17,569.75,0.2,East,Direct
ORD002818,2022-07-04,CUS00121,PRD0033,37,590.53,0,Central,Direct
ORD002819,2025-06-02,CUS00153,PRD0010,27,1106.24,0.2,Central,Wholesale
ORD002820,2024-11-18,CUS00179,PRD0037,7,558.45,0.05,South,Online
ORD002821,2024-06-03,CUS00109,PRD0048,4,399.16,0.05,West,Online
ORD002822,2022-05-08,CUS00002,PRD0048,11,436.73,0,East,Retail
ORD002823,2025-01-19,CUS00102,PRD0048,22,293.92,0.05,South,Online
ORD002824,2023-01-03,CUS00070,PRD0001,3,-99.99,0.1,South,Retail
ORD002825,2025-11-12,CUS00042,PRD0036,23,703.85,0.2,West,Retail
ORD002826,2022-05-08,CUS00016,PRD0043,50,1002.37,0.2,West,Direct
ORD002827,2024-06-12,CUS00063,PRD0035,11,773.79,0.15,South,Retail
ORD002828,2025-06-02,CUS00099,PRD0036,14,825.91,0.2,South,Retail
ORD002829,2024-11-01,CUS00087,PRD0031,48,754.02,0,North,Direct
ORD002830,2024-06-07,CUS00142,PRD0012,7,607.39,0.05,East,Online
ORD002831,2025-09-21,CUS00130,PRD0001,13,917.19,0.05,South,Retail
ORD002832,2025-10-10,CUS00139,PRD0015,10,385.59,0,Central,Retail
ORD002833,2022-05-10,CUS00136,PRD0023,30,1063.79,0.2,West,Wholesale
ORD002834,2024-04-11,CUS00124,PRD0046,48,951.71,0,West,Direct
ORD002835,2025-04-06,CUS00043,PRD0007,28,291.63,0.1,North,Online
ORD002836,,CUS00033,PRD0042,16,19.32,0,West,Direct
ORD002837,2023-12-23,CUS00152,PRD0027,33,262.12,0,West,Retail
ORD002838,2022-12-31,CUS00189,PRD0035,-1,771.53,0.15,North,Retail
ORD002839,2024-12-29,CUS00099,PRD0045,24,620.12,0.15,South,Wholesale
ORD002840,2024-07-06,CUS00053,PRD0037,9,606.47,0.1,East,Retail
ORD002841,2025-10-06,CUS00112,PRD0022,39,221.06,0.1,North,Direct
ORD002842,2025-05-29,CUS00006,PRD0048,9,330.94,0.2,West,Wholesale
ORD002843,2024-04-23,CUS00109,PRD0041,49,28.01,0.2,Central,Wholesale
ORD002844,2024-03-22,CUS00125,PRD0005,37,250.36,0.2,North,Online
ORD002845,2025-11-05,CUS00175,PRD0036,30,734.91,0.1,West,Wholesale
ORD002846,2023-08-06,CUS00104,PRD0036,40,549.6,0.2,East,Online
ORD002847,2023-09-12,CUS00029,PRD0033,39,358.34,0.2,West,Direct
ORD002848,2025-07-14,CUS00088,PRD0016,30,424.48,0.2,South,Direct
ORD002849,2024-02-19,CUS00075,PRD0047,35,103.63,0,Central,Online
ORD002850,2022-12-08,CUS00170,PRD0017,1,304.1,0.2,Central,Direct
ORD002851,2022-03-06,CUS00042,PRD0001,11,604.49,0,West,Retail
ORD002852,2025-02-06,CUS00155,PRD0030,26,8.27,0.1,North,Online
ORD002853,2024-01-05,CUS00134,PRD0035,35,526.28,0.1,North,Retail
ORD002854,2025-02-11,CUS00049,PRD0001,35,715.55,0.2,North,Wholesale
ORD002855,2023-05-01,CUS00159,PRD0031,35,696.0,0.2,Central,Direct
ORD002856,2025-02-07,CUS00089,PRD0017,48,440.31,0,West,Retail
ORD002857,2022-01-27,CUS00013,PRD0001,29,518.74,0.1,North,Retail
ORD002858,2025-10-22,CUS00104,PRD0003,47,43.19,0.15,North,Wholesale
ORD002859,2023-08-23,CUS00025,PRD0042,23,12.53,0.15,Central,Wholesale
ORD002860,2025-09-23,CUS00076,PRD0050,29,193.18,0.2,West,Direct
ORD002861,2022-02-09,CUS00168,PRD0037,49,337.36,0.15,North,Direct
ORD002862,2022-03-05,CUS00029,PRD0011,42,722.57,0,South,Direct
ORD002863,2023-04-18,CUS00070,PRD0024,8,1174.45,0,East,Wholesale
ORD002864,2024-03-16,CUS00124,PRD0017,39,264.37,0,East,Wholesale
ORD002865,2022-12-04,CUS00078,PRD0028,26,658.26,0.1,North,Direct
ORD002866,2023-10-25,CUS00089,PRD0010,9,1082.21,0,Central,Direct
ORD002867,2023-01-13,CUS00047,PRD0031,28,600.69,0.05,North,Online
ORD002868,2024-06-19,CUS00008,PRD0022,41,205.09,0.1,East,Direct
ORD002869,2025-01-13,CUS00074,PRD0020,25,199.68,0.1,East,Wholesale
ORD002870,2022-12-16,CUS00025,PRD0039,28,741.27,0.1,South,Retail
ORD002871,2023-08-12,CUS00086,PRD0021,6,397.94,0.05,East,Retail
ORD002872,2022-01-07,CUS00190,PRD0007,39,201.86,0,South,Direct
ORD002873,2024-08-25,CUS00061,PRD0009,6,624.68,0,South,Direct
ORD002874,2025-01-02,CUS00165,PRD0032,50,266.92,0.1,Central,Retail
ORD002875,2025-02-08,CUS00084,PRD0040,21,107.11,0.1,South,Retail
ORD002876,2022-10-14,CUS00183,PRD0038,11,961.77,0.1,East,Online
ORD002877,2024-09-28,CUS00095,PRD0026,33,536.2,0.1,Central,Online
ORD002878,2024-12-19,CUS00164,PRD0029,22,77.47,0,North,Wholesale
ORD002879,2024-07-19,CUS00079,PRD0020,17,216.59,0.15,East,Direct
ORD002880,2024-01-01,CUS00198,PRD0015,41,396.82,0.05,South,Wholesale
ORD002881,2022-08-18,CUS00119,PRD0029,47,140.67,0.1,North,Wholesale
ORD002882,2023-02-13,CUS00067,PRD0038,37,739.22,0.15,East,Retail
ORD002883,2024-12-30,CUS00008,PRD0003,32,33.86,0.2,South,Retail
ORD002884,2022-05-21,CUS00177,PRD0008,27,96.16,0,South,Retail
ORD002885,2024-05-24,CUS00010,PRD0042,39,16.07,0.05,Central,Direct
ORD002886,2022-05-20,CUS00091,PRD0033,12,-99.99,0.2,South,Direct
ORD002887,2025-02-10,CUS00112,PRD0035,1,667.65,0.1,South,Wholesale
ORD002888,2024-06-30,CUS00178,PRD0044,12,183.04,0,East,Direct
ORD002889,2023-04-09,CUS00124,PRD0021,14,751.54,0.1,Central,Online
ORD002890,2024-05-20,CUS00176,PRD0007,7,265.92,0.1,West,Retail
ORD002891,2022-06-29,CUS00189,PRD0019,25,630.66,0.15,West,Direct
ORD002892,2024-03-25,CUS00151,PRD0048,11,352.9,0.2,North,Wholesale
ORD002893,2025-04-18,CUS00155,PRD0015,26,266.38,0.05,Central,Wholesale
ORD002894,2023-12-01,CUS00014,PRD0025,28,764.98,0.1,Central,Online
ORD002895,2025-05-04,CUS00142,PRD0045,4,453.1,0.2,East,Direct
ORD002896,2025-11-01,CUS00182,PRD0015,35,352.8,0.05,East,Retail
ORD002897,2024-04-18,CUS00170,PRD0007,35,301.57,0.2,Central,Wholesale
ORD002898,2023-07-22,CUS00189,PRD0019,19,573.48,0.15,Central,Wholesale
ORD002899,2024-07-26,CUS00150,PRD0040,43,141.25,0.2,East,Direct
ORD002900,2023-11-04,CUS00163,PRD0011,24,801.76,0.15,Central,Wholesale
ORD002901,2025-04-28,CUS00014,PRD0049,34,383.24,0,South,Retail
ORD002902,2025-01-08,CUS00156,PRD0005,38,202.38,0.15,North,Retail
ORD002903,2024-07-14,CUS00021,PRD0020,13,206.56,0.2,West,Online
ORD002904,2023-06-22,CUS00085,PRD0022,34,296.17,0.1,North,Wholesale
ORD002905,2024-12-07,CUS00101,PRD0014,49,249.99,0.05,Central,Online
ORD002906,2023-03-06,CUS00136,PRD0006,14,546.9,0,Central,Wholesale
ORD002907,2022-06-17,CUS00148,PRD0049,35,360.54,0,South,Direct
ORD002908,2022-01-24,CUS00006,PRD0035,22,478.84,0.2,Central,Retail
ORD002909,2024-01-29,CUS00081,PRD0007,37,253.58,0,South,Direct
ORD002910,2022-07-03,CUS00161,PRD0028,15,670.07,0.1,East,Online
ORD002911,2025-10-01,CUS00082,PRD0049,48,436.89,0,South,Retail
ORD002912,2022-09-07,CUS00148,PRD0044,48,244.69,0,South,Online
ORD002913,2025-03-20,CUS00122,PRD0001,35,566.74,0.05,East,Retail
ORD002914,2023-05-14,CUS00186,PRD0042,23,19.91,0,West,Online
ORD002915,2024-12-31,CUS00026,PRD0037,34,339.88,0.1,Central,Online
ORD002916,2023-09-06,CUS00055,PRD0003,4,32.51,0.05,West,Retail
ORD002917,2024-10-13,CUS00053,PRD0026,22,512.46,0.2,West,Direct
ORD002918,2025-11-14,CUS00090,PRD0009,6,726.03,0.05,Central,Direct
ORD002919,2025-06-21,CUS00016,PRD0037,23,404.34,0.05,North,Wholesale
ORD002920,2022-07-05,CUS00094,PRD0035,49,594.38,0.15,East,Direct
ORD002921,2024-03-01,CUS00097,PRD0043,42,688.93,0.1,South,Direct
ORD002922,2022-07-27,CUS00098,PRD0037,23,383.79,0,East,Retail
ORD002923,2025-09-13,CUS00035,PRD0026,40,970.25,0,Central,Retail
ORD002924,2022-11-21,CUS00140,PRD0031,30,798.59,0,Central,Direct
ORD002925,2023-12-04,CUS00064,PRD0050,27,204.19,0,East,Retail
ORD002926,2022-05-21,CUS00181,PRD0034,17,161.44,0.1,West,Online
ORD002927,2023-10-25,CUS00163,PRD0003,40,48.95,0.15,South,Wholesale
ORD002928,2024-04-18,CUS00068,PRD0035,41,857.2,0.1,North,Wholesale
ORD002929,2025-01-24,CUS00001,PRD0008,43,63.57,0.2,South,Direct
ORD002930,2024-05-09,CUS00054,PRD0014,10,172.65,0.15,West,Retail
ORD002931,2025-10-17,CUS00070,PRD0033,17,576.19,0.1,West,Online
ORD002932,2023-10-12,CUS00055,PRD0034,15,269.48,0.2,North,Direct
ORD002933,2024-04-03,CUS00067,PRD0037,27,595.35,0.15,Central,Online
ORD002934,2023-07-24,CUS00158,PRD0037,33,379.55,0.2,Central,Direct
ORD002935,2022-08-18,CUS00181,PRD0049,21,316.77,0.1,South,Wholesale
ORD002936,2024-10-02,CUS00032,PRD0035,30,798.2,0.05,West,Wholesale
ORD002937,2025-02-20,CUS00031,PRD0013,28,604.84,0.2,North,Direct
ORD002938,2023-02-20,CUS00079,PRD0018,50,932.39,0,South,Online
